"totalFrames","move","groupId","hitAirborne","guid","sfx","kbGrowth","subactionIndex","bone","start","baseKb","id","end","weightDepKb","size","hitboxInteraction","element","subactionName","hitGrounded","angle","character","y","z","x","shieldDamage","damage","iasa","autoCancelAfter","autoCancelBefore","landingLag","lcancelledLandingLag","chargeFrame"
59,"dair",0,true,23,66,90,72,7,40,5,1,40,0,7.0588235294118,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirLw_figatree",true,270,"Yoshi",0,0,0,0,4,NULL,59,16,26,13,NULL
59,"dair",0,true,24,66,90,72,14,42,5,0,42,0,7.0588235294118,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirLw_figatree",true,270,"Yoshi",0,0,0,0,4,NULL,59,16,26,13,NULL
59,"dair",0,true,25,66,90,72,7,42,5,1,42,0,7.0588235294118,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirLw_figatree",true,270,"Yoshi",0,0,0,0,4,NULL,59,16,26,13,NULL
59,"dair",0,true,26,66,90,72,14,44,5,0,44,0,7.0588235294118,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirLw_figatree",true,270,"Yoshi",0,0,0,0,4,NULL,59,16,26,13,NULL
59,"dair",0,true,27,66,90,72,7,44,5,1,44,0,7.0588235294118,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirLw_figatree",true,270,"Yoshi",0,0,0,0,4,NULL,59,16,26,13,NULL
59,"dair",0,true,28,66,90,72,14,46,5,0,46,0,7.0588235294118,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirLw_figatree",true,270,"Yoshi",0,0,0,0,4,NULL,59,16,26,13,NULL
59,"dair",0,true,29,66,90,72,7,46,5,1,46,0,7.0588235294118,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirLw_figatree",true,270,"Yoshi",0,0,0,0,4,NULL,59,16,26,13,NULL
39,"bair",0,true,0,66,100,70,20,10,10,0,12,0,4.9019607843137,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirB_figatree",true,60,"Yoshi",0,0,0,0,7,38,32,10,15,7,NULL
39,"bair",0,true,1,66,100,70,21,10,10,1,12,0,3.7254901960784,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirB_figatree",true,60,"Yoshi",0,0,0,0,7,38,32,10,15,7,NULL
39,"bair",0,true,2,66,100,70,21,10,10,2,12,0,2.3529411764706,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirB_figatree",true,60,"Yoshi",2.3529411764706,0,0,0,7,38,32,10,15,7,NULL
39,"bair",1,true,3,66,100,70,20,16,10,0,18,0,4.9019607843137,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirB_figatree",true,60,"Yoshi",0,0,0,0,6,38,32,10,15,7,NULL
39,"bair",1,true,4,66,100,70,21,16,10,1,18,0,3.7254901960784,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirB_figatree",true,60,"Yoshi",0,0,0,0,6,38,32,10,15,7,NULL
39,"bair",1,true,5,66,100,70,21,16,10,2,18,0,2.3529411764706,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirB_figatree",true,60,"Yoshi",2.3529411764706,0,0,0,6,38,32,10,15,7,NULL
39,"bair",2,true,6,34,100,70,20,23,10,0,25,0,4.9019607843137,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirB_figatree",true,60,"Yoshi",0,0,0,0,5,38,32,10,15,7,NULL
39,"bair",2,true,7,34,100,70,21,23,10,1,25,0,3.7254901960784,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirB_figatree",true,60,"Yoshi",0,0,0,0,5,38,32,10,15,7,NULL
39,"bair",2,true,8,34,100,70,21,23,10,2,25,0,2.3529411764706,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirB_figatree",true,60,"Yoshi",2.3529411764706,0,0,0,5,38,32,10,15,7,NULL
39,"bair",3,true,9,34,100,70,20,28,40,0,30,0,4.9019607843137,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirB_figatree",true,60,"Yoshi",0,0,0,0,4,38,32,10,15,7,NULL
39,"bair",3,true,10,34,100,70,21,28,40,1,30,0,3.7254901960784,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirB_figatree",true,60,"Yoshi",0,0,0,0,4,38,32,10,15,7,NULL
39,"bair",3,true,11,34,100,70,21,28,40,2,30,0,2.3529411764706,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirB_figatree",true,60,"Yoshi",2.3529411764706,0,0,0,4,38,32,10,15,7,NULL
78,"grab",0,true,0,34,100,242,68,17,0,0,18,0,0.7843137254902,2,"grab","PlyYoshi5K_Share_ACTION_Catch_figatree",false,361,"Yoshi",0,0,-3.5294117647059,0,0,NULL,NULL,NULL,NULL,NULL,NULL
78,"grab",1,false,1,34,100,242,68,17,0,1,18,0,3.1372549019608,2,"grab","PlyYoshi5K_Share_ACTION_Catch_figatree",true,361,"Yoshi",0,0,-3.5294117647059,0,0,NULL,NULL,NULL,NULL,NULL,NULL
78,"grab",2,true,2,34,100,242,38,17,0,2,18,0,3.921568627451,2,"grab","PlyYoshi5K_Share_ACTION_Catch_figatree",true,361,"Yoshi",0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
78,"grab",0,true,0,34,100,242,68,19,0,0,22,0,0.7843137254902,2,"grab","PlyYoshi5K_Share_ACTION_Catch_figatree",false,361,"Yoshi",0,0,-3.5294117647059,0,0,NULL,NULL,NULL,NULL,NULL,NULL
78,"grab",1,false,1,34,100,242,68,19,0,1,22,0,3.1372549019608,2,"grab","PlyYoshi5K_Share_ACTION_Catch_figatree",true,361,"Yoshi",0,0,-3.5294117647059,0,0,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x133",0,true,0,66,70,307,0,1,43,0,20,0,2.7450980392157,3,"normal","PlyYoshi5K_Share_ACTION_SpecialSLoop_figatree",true,80,"Yoshi",5.4901960784314,0,0,0,4,NULL,NULL,NULL,NULL,NULL,NULL
59,"0x133",0,true,1,66,70,307,0,1,43,1,20,0,4.7058823529412,3,"normal","PlyYoshi5K_Share_ACTION_SpecialSLoop_figatree",true,80,"Yoshi",5.4901960784314,0,5.8823529411765,0,4,NULL,NULL,NULL,NULL,NULL,NULL
43,"usmash",0,true,0,66,108,66,38,11,26,0,15,0,5.0980392156863,3,"normal","PlyYoshi5K_Share_ACTION_AttackHi4_figatree",true,75,"Yoshi",3.1372549019608,0,1.5686274509804,0,14,40,NULL,NULL,NULL,NULL,6
43,"usmash",0,true,1,66,108,66,37,11,26,1,15,0,4.3137254901961,3,"normal","PlyYoshi5K_Share_ACTION_AttackHi4_figatree",true,75,"Yoshi",0,0,0,0,14,40,NULL,NULL,NULL,NULL,6
69,"dashgrab",0,true,0,34,100,243,68,10,0,0,15,0,0.7843137254902,2,"grab","PlyYoshi5K_Share_ACTION_CatchDash_figatree",false,361,"Yoshi",0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
69,"dashgrab",1,false,1,34,100,243,68,10,0,1,15,0,2.7450980392157,2,"grab","PlyYoshi5K_Share_ACTION_CatchDash_figatree",true,361,"Yoshi",0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
19,"jab2",0,true,0,33,120,47,14,3,8,0,5,0,5.0980392156863,3,"normal","PlyYoshi5K_Share_ACTION_Attack12_figatree",true,361,"Yoshi",0,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL
19,"jab2",0,true,1,33,120,47,16,3,8,1,5,0,5.4901960784314,3,"normal","PlyYoshi5K_Share_ACTION_Attack12_figatree",true,361,"Yoshi",0,0,0,0,5,NULL,NULL,NULL,NULL,NULL,NULL
17,"jab1",0,true,0,1,50,46,7,3,8,0,5,0,4.7058823529412,3,"normal","PlyYoshi5K_Share_ACTION_Attack11_figatree",true,361,"Yoshi",0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL
17,"jab1",0,true,1,1,50,46,9,3,8,1,5,0,5.4901960784314,3,"normal","PlyYoshi5K_Share_ACTION_Attack11_figatree",true,361,"Yoshi",0,0,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL
29,"ftilt_m",0,true,0,33,80,55,14,6,40,0,8,0,3.921568627451,3,"normal","PlyYoshi5K_Share_ACTION_AttackS3S_figatree",true,80,"Yoshi",0,0,0,0,12,NULL,NULL,NULL,NULL,NULL,NULL
29,"ftilt_m",1,true,1,33,80,55,14,6,40,1,8,0,3.921568627451,3,"normal","PlyYoshi5K_Share_ACTION_AttackS3S_figatree",true,70,"Yoshi",0,1.5686274509804,0,0,12,NULL,NULL,NULL,NULL,NULL,NULL
29,"ftilt_m",2,true,2,33,80,55,14,6,40,2,8,0,4.7058823529412,3,"normal","PlyYoshi5K_Share_ACTION_AttackS3S_figatree",true,60,"Yoshi",0,2.3529411764706,0,0,12,NULL,NULL,NULL,NULL,NULL,NULL
47,"nair",0,true,0,66,100,68,14,3,15,0,6,0,3.5294117647059,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirN_figatree",true,361,"Yoshi",0,0.33333333333333,0,0,14,45,35,3,15,7,NULL
47,"nair",0,true,1,66,100,68,7,3,15,1,6,0,3.5294117647059,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirN_figatree",true,361,"Yoshi",0,0.33333333333333,0,0,14,45,35,3,15,7,NULL
47,"nair",0,true,2,66,100,68,4,3,15,2,6,0,3.921568627451,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirN_figatree",true,361,"Yoshi",0,0,0,0,14,45,35,3,15,7,NULL
47,"nair",1,true,3,66,100,68,14,7,0,0,33,0,3.5294117647059,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirN_figatree",true,361,"Yoshi",0,0.33333333333333,0,0,10,45,35,3,15,7,NULL
47,"nair",1,true,4,66,100,68,7,7,0,1,33,0,3.5294117647059,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirN_figatree",true,361,"Yoshi",0,0.33333333333333,0,0,10,45,35,3,15,7,NULL
47,"nair",1,true,5,66,100,68,4,7,0,2,33,0,3.921568627451,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirN_figatree",true,361,"Yoshi",0,0,0,0,10,45,35,3,15,7,NULL
23,"pummel",0,true,0,9,100,245,38,9,0,0,9,30,4.7058823529412,1,"normal","PlyYoshi5K_Share_ACTION_CatchAttack_figatree",true,80,"Yoshi",1.5686274509804,3.1372549019608,0,0,3,NULL,NULL,NULL,NULL,NULL,NULL
49,"dsmash",0,true,0,65,75,67,20,6,50,0,8,0,5.0117647058824,3,"normal","PlyYoshi5K_Share_ACTION_AttackLw4_figatree",true,30,"Yoshi",0,0,0,0,14,NULL,NULL,NULL,NULL,NULL,4
49,"dsmash",0,true,1,65,75,67,21,6,50,1,8,0,4.3411764705882,3,"normal","PlyYoshi5K_Share_ACTION_AttackLw4_figatree",true,30,"Yoshi",-0.31372549019608,0,0,0,14,NULL,NULL,NULL,NULL,NULL,4
49,"dsmash",1,true,2,65,60,67,21,6,50,2,8,0,3.921568627451,3,"normal","PlyYoshi5K_Share_ACTION_AttackLw4_figatree",true,30,"Yoshi",0.7843137254902,0,0,0,14,NULL,NULL,NULL,NULL,NULL,4
49,"dsmash",2,true,3,65,75,67,20,21,50,0,22,0,5.0117647058824,3,"normal","PlyYoshi5K_Share_ACTION_AttackLw4_figatree",true,30,"Yoshi",0,0,0,0,12,NULL,NULL,NULL,NULL,NULL,4
49,"dsmash",2,true,4,65,75,67,21,21,50,1,22,0,4.3411764705882,3,"normal","PlyYoshi5K_Share_ACTION_AttackLw4_figatree",true,30,"Yoshi",-0.31372549019608,0,0,0,12,NULL,NULL,NULL,NULL,NULL,4
49,"dsmash",3,true,5,65,80,67,21,21,50,2,22,0,3.921568627451,3,"normal","PlyYoshi5K_Share_ACTION_AttackLw4_figatree",true,30,"Yoshi",0.7843137254902,0,0,0,12,NULL,NULL,NULL,NULL,NULL,4
39,"0x12a",0,true,0,33,100,298,68,17,0,0,17,0,3.5294117647059,3,"grab","PlyYoshi5K_Share_ACTION_SpecialAirN1_figatree",true,361,"Yoshi",0,0,1.5686274509804,0,1,NULL,NULL,NULL,NULL,NULL,NULL
39,"0x12a",0,true,1,33,100,298,68,17,0,1,17,0,1.9607843137255,3,"grab","PlyYoshi5K_Share_ACTION_SpecialAirN1_figatree",true,361,"Yoshi",0,0,5.8823529411765,0,1,NULL,NULL,NULL,NULL,NULL,NULL
39,"0x12a",0,true,2,33,100,298,68,17,0,2,17,0,3.921568627451,3,"grab","PlyYoshi5K_Share_ACTION_SpecialAirN1_figatree",true,361,"Yoshi",0,0,7.843137254902,0,1,NULL,NULL,NULL,NULL,NULL,NULL
39,"0x12a",0,true,0,33,100,298,68,18,0,0,21,0,3.5294117647059,3,"grab","PlyYoshi5K_Share_ACTION_SpecialAirN1_figatree",true,361,"Yoshi",0,0,1.5686274509804,0,1,NULL,NULL,NULL,NULL,NULL,NULL
39,"0x12a",0,true,1,33,100,298,68,18,0,1,21,0,1.9607843137255,3,"grab","PlyYoshi5K_Share_ACTION_SpecialAirN1_figatree",true,361,"Yoshi",0,0,5.8823529411765,0,1,NULL,NULL,NULL,NULL,NULL,NULL
29,"ftilt_ml",0,true,0,33,80,56,14,6,40,0,8,0,3.921568627451,3,"normal","PlyYoshi5K_Share_ACTION_AttackS3LwS_figatree",true,80,"Yoshi",0,0,0,0,12,NULL,NULL,NULL,NULL,NULL,NULL
29,"ftilt_ml",1,true,1,33,80,56,14,6,40,1,8,0,3.921568627451,3,"normal","PlyYoshi5K_Share_ACTION_AttackS3LwS_figatree",true,70,"Yoshi",0,1.5686274509804,0,0,12,NULL,NULL,NULL,NULL,NULL,NULL
29,"ftilt_ml",2,true,2,33,80,56,14,6,40,2,8,0,4.7058823529412,3,"normal","PlyYoshi5K_Share_ACTION_AttackS3LwS_figatree",true,60,"Yoshi",0,2.3529411764706,0,0,12,NULL,NULL,NULL,NULL,NULL,NULL
49,"fair",0,true,0,66,100,69,42,19,30,0,21,0,7.0588235294118,3,"normal","PlyYoshi5K_Share_ACTION_AttackAirF_figatree",true,270,"Yoshi",0,0,0,0,17,44,35,4,21,10,NULL
29,"utilt",0,true,0,34,40,58,20,8,72,0,12,0,5.0980392156863,3,"normal","PlyYoshi5K_Share_ACTION_AttackHi3_figatree",true,100,"Yoshi",0,0,0,0,10,NULL,NULL,NULL,NULL,NULL,NULL
29,"utilt",0,true,1,34,40,58,21,8,72,1,12,0,3.921568627451,3,"normal","PlyYoshi5K_Share_ACTION_AttackHi3_figatree",true,100,"Yoshi",0.7843137254902,0,0,0,10,NULL,NULL,NULL,NULL,NULL,NULL
29,"utilt",0,true,2,34,40,58,0,8,72,2,12,0,4.7058823529412,3,"normal","PlyYoshi5K_Share_ACTION_AttackHi3_figatree",true,100,"Yoshi",3.921568627451,0,1.9607843137255,0,10,NULL,NULL,NULL,NULL,NULL,NULL
47,"fsmash_m",0,true,0,66,94,62,38,14,32,0,16,0,4.7058823529412,3,"normal","PlyYoshi5K_Share_ACTION_AttackS4S_figatree",true,361,"Yoshi",2.3529411764706,0,0,0,16,44,NULL,NULL,NULL,NULL,6
47,"fsmash_m",0,true,1,66,94,62,38,14,32,1,16,0,3.921568627451,3,"normal","PlyYoshi5K_Share_ACTION_AttackS4S_figatree",true,361,"Yoshi",-0.3921568627451,0,0,0,16,44,NULL,NULL,NULL,NULL,6
47,"fsmash_m",0,true,2,66,94,62,4,14,32,2,16,0,2.3529411764706,3,"normal","PlyYoshi5K_Share_ACTION_AttackS4S_figatree",true,361,"Yoshi",0,0,0,0,16,44,NULL,NULL,NULL,NULL,6
31,"ftilt_mh",0,true,0,34,100,54,14,6,10,0,8,0,3.921568627451,3,"normal","PlySamus5K_Share_ACTION_AttackS3HiS_figatree",true,361,"Samus",0,7.0588235294118,0,0,10,30,NULL,NULL,NULL,NULL,NULL
31,"ftilt_mh",0,true,1,34,100,54,14,6,10,1,8,0,3.3411764705882,3,"normal","PlySamus5K_Share_ACTION_AttackS3HiS_figatree",true,361,"Samus",0,0,0,0,10,30,NULL,NULL,NULL,NULL,NULL
31,"ftilt_mh",0,true,2,34,100,54,4,6,10,2,8,0,3.1372549019608,3,"normal","PlySamus5K_Share_ACTION_AttackS3HiS_figatree",true,361,"Samus",0,4.7058823529412,0.7843137254902,0,10,30,NULL,NULL,NULL,NULL,NULL
31,"ftilt_mh",0,true,3,34,100,54,13,6,10,3,8,0,2.3529411764706,3,"normal","PlySamus5K_Share_ACTION_AttackS3HiS_figatree",true,361,"Samus",0,0,0,0,10,30,NULL,NULL,NULL,NULL,NULL
41,"uthrow",0,false,0,34,100,249,58,13,0,0,13,0,2.3529411764706,0,"normal","PlySamus5K_Share_ACTION_ThrowHi_figatree",true,361,"Samus",0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
41,"uthrow",0,false,1,34,100,249,58,15,0,0,15,0,2.3529411764706,0,"normal","PlySamus5K_Share_ACTION_ThrowHi_figatree",true,361,"Samus",0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
41,"uthrow",0,false,2,34,100,249,58,17,0,0,17,0,2.3529411764706,0,"normal","PlySamus5K_Share_ACTION_ThrowHi_figatree",true,361,"Samus",0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
41,"uthrow",0,false,3,34,100,249,58,19,0,0,19,0,2.3529411764706,0,"normal","PlySamus5K_Share_ACTION_ThrowHi_figatree",true,361,"Samus",0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
41,"uthrow",0,false,4,34,100,249,58,21,0,0,21,0,2.3529411764706,0,"normal","PlySamus5K_Share_ACTION_ThrowHi_figatree",true,361,"Samus",0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
41,"uthrow",0,false,5,34,100,249,58,23,0,0,23,0,2.3529411764706,0,"normal","PlySamus5K_Share_ACTION_ThrowHi_figatree",true,361,"Samus",0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
41,"uthrow",0,false,6,34,100,249,58,25,0,0,25,0,2.3529411764706,0,"normal","PlySamus5K_Share_ACTION_ThrowHi_figatree",true,361,"Samus",0,0,0,0,0,NULL,NULL,NULL,NULL,NULL,NULL
39,"dtilt",0,true,0,40,60,59,49,6,80,0,8,0,3.1372549019608,3,"fire","PlySamus5K_Share_ACTION_AttackLw3_figatree",true,100,"Samus",0,0,0,0,14,NULL,NULL,NULL,NULL,NULL,NULL
39,"dtilt",0,true,1,40,60,59,50,6,80,1,8,0,3.5294117647059,3,"fire","PlySamus5K_Share_ACTION_AttackLw3_figatree",true,100,"Samus",0,0,0,0,14,NULL,NULL,NULL,NULL,NULL,NULL
39,"dtilt",0,true,2,40,60,59,0,6,80,2,8,0,5.8823529411765,3,"fire","PlySamus5K_Share_ACTION_AttackLw3_figatree",true,100,"Samus",1.5686274509804,0,18.823529411765,0,14,NULL,NULL,NULL,NULL,NULL,NULL
39,"uair",0,true,0,34,100,71,14,5,0,0,6,30,5.3450980392157,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,90,"Samus",1.5019607843137,-1.6705882352941,0,0,3,39,33,5,15,7,NULL
39,"uair",0,true,1,34,100,71,14,5,0,1,6,30,6.2745098039216,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,90,"Samus",1,3.3411764705882,0,0,3,39,33,5,15,7,NULL
39,"uair",1,true,2,66,130,71,18,5,0,2,6,0,4.7058823529412,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,361,"Samus",0,0,0,0,3,39,33,5,15,7,NULL
39,"uair",2,true,3,2,100,71,14,8,0,0,9,30,5.3450980392157,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,80,"Samus",1.5019607843137,-1.6705882352941,0,0,1,39,33,5,15,7,NULL
39,"uair",2,true,4,2,100,71,14,8,0,1,9,30,6.2745098039216,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,80,"Samus",1,3.3411764705882,0,0,1,39,33,5,15,7,NULL
39,"uair",3,true,5,2,130,71,18,8,0,2,9,0,4.7058823529412,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,80,"Samus",0,0,0,0,1,39,33,5,15,7,NULL
39,"uair",2,true,6,2,100,71,14,11,0,0,12,30,5.3450980392157,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,80,"Samus",1.5019607843137,-1.6705882352941,0,0,1,39,33,5,15,7,NULL
39,"uair",2,true,7,2,100,71,14,11,0,1,12,30,6.2745098039216,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,80,"Samus",1,3.3411764705882,0,0,1,39,33,5,15,7,NULL
39,"uair",3,true,8,2,130,71,18,11,0,2,12,0,4.7058823529412,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,80,"Samus",0,0,0,0,1,39,33,5,15,7,NULL
39,"uair",2,true,9,2,100,71,14,14,0,0,15,30,5.3450980392157,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,80,"Samus",1.5019607843137,-1.6705882352941,0,0,1,39,33,5,15,7,NULL
39,"uair",2,true,10,2,100,71,14,14,0,1,15,30,6.2745098039216,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,80,"Samus",1,3.3411764705882,0,0,1,39,33,5,15,7,NULL
39,"uair",3,true,11,2,130,71,18,14,0,2,15,0,4.7058823529412,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,80,"Samus",0,0,0,0,1,39,33,5,15,7,NULL
39,"uair",2,true,12,2,100,71,14,17,0,0,18,30,5.3450980392157,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,80,"Samus",1.5019607843137,-1.6705882352941,0,0,1,39,33,5,15,7,NULL
39,"uair",2,true,13,2,100,71,14,17,0,1,18,30,6.2745098039216,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,80,"Samus",1,3.3411764705882,0,0,1,39,33,5,15,7,NULL
39,"uair",3,true,14,2,130,71,18,17,0,2,18,0,4.7058823529412,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,80,"Samus",0,0,0,0,1,39,33,5,15,7,NULL
39,"uair",2,true,15,2,100,71,14,20,0,0,21,30,5.3450980392157,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,80,"Samus",1.5019607843137,-1.6705882352941,0,0,1,39,33,5,15,7,NULL
39,"uair",2,true,16,2,100,71,14,20,0,1,21,30,6.2745098039216,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,80,"Samus",1,3.3411764705882,0,0,1,39,33,5,15,7,NULL
39,"uair",3,true,17,2,130,71,18,20,0,2,21,0,4.7058823529412,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,80,"Samus",0,0,0,0,1,39,33,5,15,7,NULL
39,"uair",4,true,18,66,120,71,14,23,40,0,24,0,4.843137254902,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,361,"Samus",1.5019607843137,-1.6705882352941,0,0,4,39,33,5,15,7,NULL
39,"uair",4,true,19,66,120,71,14,23,40,1,24,0,5.8823529411765,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,361,"Samus",1,2.0039215686275,0,0,4,39,33,5,15,7,NULL
39,"uair",4,true,20,66,120,71,18,23,40,2,24,0,4.3137254901961,3,"normal","PlySamus5K_Share_ACTION_AttackAirHi_figatree",true,361,"Samus",0,0,0,0,4,39,33,5,15,7,NULL
43,"fsmash_h",0,true,0,65,104,60,49,10,30,0,13,0,4.3137254901961,3,"normal","PlySamus5K_Share_ACTION_AttackS4Hi_figatree",true,361,"Samus",0,5.8823529411765,0,0,15,NULL,NULL,NULL,NULL,NULL,4
43,"fsmash_h",0,true,1,65,104,60,26,10,30,1,13,0,2.5058823529412,3,"normal","PlySamus5K_Share_ACTION_AttackS4Hi_figatree",true,361,"Samus",0,0,0,0,15,NULL,NULL,NULL,NULL,NULL,4
43,"fsmash_h",0,true,2,65,104,60,49,10,30,2,13,0,3.5058823529412,3,"normal","PlySamus5K_Share_ACTION_AttackS4Hi_figatree",true,361,"Samus",0,-1.9607843137255,0,0,15,NULL,NULL,NULL,NULL,NULL,4
43,"fsmash_l",0,true,0,65,104,64,49,10,30,0,13,0,4.3137254901961,3,"normal","PlySamus5K_Share_ACTION_AttackS4Lw_figatree",true,361,"Samus",0,5.8823529411765,0,0,13,NULL,NULL,NULL,NULL,NULL,4
43,"fsmash_l",0,true,1,65,104,64,26,10,30,1,13,0,2.5058823529412,3,"normal","PlySamus5K_Share_ACTION_AttackS4Lw_figatree",true,361,"Samus",0,0,0,0,13,NULL,NULL,NULL,NULL,NULL,4
43,"fsmash_l",0,true,2,65,104,64,49,10,30,2,13,0,3.5058823529412,3,"normal","PlySamus5K_Share_ACTION_AttackS4Lw_figatree",true,361,"Samus",0,-1.9607843137255,0,0,13,NULL,NULL,NULL,NULL,NULL,4
31,"ftilt_l",0,true,0,34,100,57,14,6,10,0,8,0,3.921568627451,3,"normal","PlySamus5K_Share_ACTION_AttackS3Lw_figatree",true,361,"Samus",0,7.0588235294118,0,0,9,30,NULL,NULL,NULL,NULL,NULL
31,"ftilt_l",0,true,1,34,100,57,14,6,10,1,8,0,3.3411764705882,3,"normal","PlySamus5K_Share_ACTION_AttackS3Lw_figatree",true,361,"Samus",0,0,0,0,9,30,NULL,NULL,NULL,NULL,NULL
31,"ftilt_l",0,true,2,34,100,57,4,6,10,2,8,0,3.1372549019608,3,"normal","PlySamus5K_Share_ACTION_AttackS3Lw_figatree",true,361,"Samus",0,4.7058823529412,0.7843137254902,0,9,30,NULL,NULL,NULL,NULL,NULL
31,"ftilt_l",0,true,3,34,100,57,13,6,10,3,8,0,2.3529411764706,3,"normal","PlySamus5K_Share_ACTION_AttackS3Lw_figatree",true,361,"Samus",0,0,0,0,9,30,NULL,NULL,NULL,NULL,NULL
31,"ftilt_h",0,true,0,34,100,53,14,6,10,0,8,0,3.921568627451,3,"normal","PlySamus5K_Share_ACTION_AttackS3Hi_figatree",true,361,"Samus",0,7.0588235294118,0,0,11,30,NULL,NULL,NULL,NULL,NULL
31,"ftilt_h",0,true,1,34,100,53,14,6,10,1,8,0,3.3411764705882,3,"normal","PlySamus5K_Share_ACTION_AttackS3Hi_figatree",true,361,"Samus",0,0,0,0,11,30,NULL,NULL,NULL,NULL,NULL
31,"ftilt_h",0,true,2,34,100,53,4,6,10,2,8,0,3.1372549019608,3,"normal","PlySamus5K_Share_ACTION_AttackS3Hi_figatree",true,361,"Samus",0,4.7058823529412,0.7843137254902,0,11,30,NULL,NULL,NULL,NULL,NULL
31,"ftilt_h",0,true,3,34,100,53,13,6,10,3,8,0,2.3529411764706,3,"normal","PlySamus5K_Share_ACTION_AttackS3Hi_figatree",true,361,"Samus",0,0,0,0,11,30,NULL,NULL,NULL,NULL,NULL
43,"fsmash_mh",0,true,0,65,104,61,49,10,30,0,13,0,4.3137254901961,3,"normal","PlySamus5K_Share_ACTION_AttackS4HiS_figatree",true,361,"Samus",0,5.8823529411765,0,0,14,NULL,NULL,NULL,NULL,NULL,4
43,"fsmash_mh",0,true,1,65,104,61,26,10,30,1,13,0,2.5058823529412,3,"normal","PlySamus5K_Share_ACTION_AttackS4HiS_figatree",true,361,"Samus",0,0,0,0,14,NULL,NULL,NULL,NULL,NULL,4
43,"fsmash_mh",0,true,2,65,104,61,49,10,30,2,13,0,3.5058823529412,3,"normal","PlySamus5K_Share_ACTION_AttackS4HiS_figatree",true,361,"Samus",0,-1.9607843137255,0,0,14,NULL,NULL,NULL,NULL,NULL,4
